   ,ID,COMPANYCODE,CHINESENAME,LASTCHINESENAME,TRADITIONALCHINESENAME,LASTTRADITIONALCHINESENAME,ENGLISHNAME,LASTENGLISHNAME,BUSINESSLICENSE,COMPANYREGISTRATIONTYPES,CHINESEADDRESS,TRADITIONALADDRESS,ENGLISHADDRESS,LEGAL,DATEESTABLISHMENT,BUSINESSSCOPE,BUSINESSSTARTDATE,BUSINESSENDDATE,AUTHORISEDSHARECAPITAL,CURRENCY,COMPANYTYPE,HELD,BUSINESSCONDITIONS,GENERATIONMANAGEMENT,AUTHORISEDSHARECAPITALNUMBER,MDM_CODE,UPDATECREATEDATE
98,4028807b328abe4901328aeea01c0350,VAN_0009,华润万家便利超市（深圳）有限公司,,華潤萬家便利超市（深圳）有限公司,,,,4.40302E+14,中国,深圳市罗湖区水贝二路27号6楼603、604,,,秦冬生;秦冬生;Qin Dongsheng,1995/6/26,<CLOB>,1995/1/26,2035/6/26,3000000,,有限责任公司,全资子公司,注销,,,,2012/5/21
99,4028807b328abe4901328abfc5be002b,VAN_0039,上海华润万家超市有限公司,,上海華潤萬家超市有限公司,,,,3.10109E+14,中国,上海市徐汇区虹桥路1号地下一层B108\B106商铺,,,蔡立斌;蔡立斌;,2003/12/15,<CLOB>,2003/12/16,2033/12/15,5000000,,有限责任公司,全资子公司,经营中[营运],,,,
100,4028807b328be72101328f324b6c0639,CRNF_0041,,,,,Senegal Peche S.A.,,,塞内加尔,,,,,1994/11/14,<CLOB>,,,,,,非全资子公司,经营中[营运],,2000000,,2011/12/17
101,4028807b320044f401320050ac430012,VAN_0075,华润万家生活超市（宁波）有限公司,,華潤萬家生活超市（寧波）有限公司,,,,3.3E+14,中国,宁波市江东区民安路与桑田路交叉口东南面“宁波泰富广场”,,,蔡立斌;蔡立斌;,2009/12/28,<CLOB>,2009/12/28,2039/12/27,10000000,美元,有限责任公司,全资子公司,经营中[营运],,,,
102,8ab4ff98325219210132521a02f30032,CHUNGKUOCH,中国中发有限公司,,中國中發有限公司,,Chungkuo Chung Fah Company Limited,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1958/6/30,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000000,,
103,8ab4ff98325219210132521a42c80085,CR-TIANJIN,,,,,China Resources Tianjin Investment Company Limited,Foster's Wheelock Tianjin Investment Company Limited,,英属处女岛,,,Skelton Building; Main Street; P.O. Box 3136; Road Town; Tortola; British Virgin Islands,,1994/8/29,<CLOB>,,,,,私营公司,,自愿清盘,,300000000,,2001/11/13
104,4028807b320044f4013200c06154024a,VAN_0069,溧水县苏盛商贸有限公司,,溧水縣蘇盛商貿有限公司,,,,3.20124E+14,中国,溧水县中山西路15号,,,马嘉樑;馬嘉樑;,2008/4/20,<CLOB>,2008/4/20,2018/4/20,1500000,,有限责任公司,非全资子公司,清盘中,,,,
105,4028807b3222e0fd013222f51b570199,CRR_0020,翠艺贸易（杭州）有限公司,,翠藝貿易（杭州）有限公司,,,,3.301E+14,中国,杭州市江干区秋涛北路248号501室,,,刘福洲;劉福洲;Liu Fuzhou,2010/6/12,<CLOB>,2010/6/12,2040/6/11,10000000,,有限责任公司,全资子公司,经营中[营运],,,,
106,8ab4ffad3237a665013237a7c95c00f9,,,,,,RO-BVI-CRA (HWR Services Ltd.),,,,,,,,,<CLOB>,,,,,,,,,,,2001/1/10
107,4028807b32e30c660132e6af73460362,CRR_0021,德清润德油脂化工有限公司,,德清潤德油脂化工有限公司,,,,,中国,浙江省湖州市德清縣城關鎮北郊路25号,,,沈明華;沈明華;,1992/9/9,<CLOB>,1992/9/9,2004/9/8,370000,美元,有限责任公司,联营公司,已注销或关闭,,,,
108,8ab4ffdd3246d737013246efedcb00ea,,福州华润燃气(香港)有限公司,,福州華潤燃氣(香港)有限公司,,Fuzhou China Resources Gas (Hong Kong) Limited,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,2009/11/11,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
109,4028807b3222e0fd0132230587f30239,BEV_0006,华润食品饮料（深圳）有限公司,,華潤食品飲料（深圳）有限公司,,"China Resources Food & Beverage (Shenzhen) Co., Ltd.","China Resources Food & Beverage (Shenzhen) Co., Ltd. ",4.40302E+14,中国,深圳市南山区第五工业区朗山路,,"No.22 Langshan Road, North of Shenzhen High-Tech Industrial Park, Shenzhen, P.R.C",刘洪基;劉洪基;Liu Hong Ji,1998/4/8,<CLOB>,1998/4/8,2048/4/8,19000000,美元,有限责任公司,,经营中[营运],,,,2012/5/28
110,4028807b320914fc0132099abc870182,CRSB_0025,华润雪花啤酒（内江）有限责任公司,,華潤雪花啤酒（內江）有限責任公司,,,"China Resources Snow Breweries (Neijiang) Co., Ltd. ",5.11E+14,中国,四川省内江市市中区乐贤镇乐江西路221号,,,王群;王群;Wang Qun,1997/6/25,<CLOB>,1997/6/25,2047/6/24,57050000,人民币,有限责任公司,全资子公司,经营中[营运],,,,2012/6/6
111,8ab4ff98325219210132521a9a3700f9,CRSB_0049,,,,,Make Wish Investments Limited,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town, Tortola; British Virgin Islands",,1994/5/3,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,2001/8/6
112,8ab4fdca31feadf00131ff01d70a01ca,VAN_0041,丹东华润万家生活超市有限公司,,丹東華潤萬家生活超市有限公司,,,,2.106E+14,中国,丹东市振兴区万隆体育场六纬路89-8号,,,钟窍;鐘竅;,2004/10/15,<CLOB>,2004/10/15,2009/10/15,5000000,,有限责任公司,全资子公司,经营中[营运],,,,2012/5/21
113,4028807b320044f4013200f8c569043e,CRSB_0011,华润雪花啤酒（福建）有限公司,,華潤雪花啤酒（福建）有限公司,,,"China Resources Snow Breweries (Fujian) Co., Ltd. ",3.505E+14,中国,福建省泉州市丰泽区城东仕公岭,,,王群;王群;Wang Qun,1993/11/17,<CLOB>,1993/11/17,2043/11/17,15700000,美元,有限责任公司,全资子公司,经营中[营运],,,,2012/6/6
114,8ab4ffdd3246d737013246efc4340096,,嘉威有限公司,,嘉威有限公司,,GATWAY LIMITED,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,2000/12/22,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
115,8ab4fdca31feadf00131fef7c8ea0166,,慈溪市慈客隆早夜便利购物有限公司,,慈溪市慈客隆早夜便利購物有限公司,,,,3.30282E+12,中国,慈溪市浒山街道南張家路,,,许培飞;許培飛;,2004/8/25,<CLOB>,,,500000,,有限责任公司,全资子公司,注销,,,,2012/6/1
116,8ab4ffdd3246d737013246f00b13012e,,旺高有限公司,,旺高有限公司,,WANG GAO LIMITED,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town; Tortola; British Virgin Islands",,2011/6/9,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
117,8ab4ffdd3246d737013246f04fe501c5,,钜中投资有限公司,,鉅中投資有限公司,,GREAT MEAN INVESTMENTS LIMITED,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town; Tortola; British Virgin Islands",,2007/12/10,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
118,4028807b32044095013204a03c830088,VAN_0106,苏果超市（泰州）有限公司,,蘇果超市（泰州）有限公司,,,,3.212E+12,中国,泰州市青年南路428号,,,马嘉樑;馬嘉樑;,2006/7/21,<CLOB>,2006/7/21,,5000000,,有限责任公司,非全资子公司,经营中[营运],,,,
119,8ab4ffdd3246d737013246efc5d3009a,,华润装饰工程有限公司,,華潤裝飾工程有限公司,盈啟有限公司,CHINA RESOURCES DECORATION ENGINEERING COMPANY LIMITED,Rich Info Limited,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1999/12/15,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
120,8ab4fdca31feadf00131ffb7365b0500,CRSB_0006,华润雪花啤酒（安徽）有限公司,,華潤雪花啤酒（安徽）有限公司,,,China Resources Snow Breweries (Anhui) Company Limited ,340100400005679（1-1）,中国,合肥市陈村路10号,,,王群;王群;Wang Qun,2000/10/11,<CLOB>,2000/10/11,2050/10/11,246000000,人民币,有限责任公司,全资子公司,经营中[营运],,,,2012/6/6
121,8ab4fdca31feadf00131ffbecca70543,VAN_0070,温岭彩虹商城开发有限公司,,溫嶺彩虹商城開發有限公司,,,,3.31E+14,中国,温岭市人民东路东辉商场,,,蔡立斌;蔡立斌;,2003/5/23,<CLOB>,2003/5/23,2043/5/22,6500000,美元,有限责任公司,全资子公司,经营中[营运],,,,2012/5/22
122,8ab4fdca31feadf00131fffa8fc1078c,CRSB_0076,华润雪花啤酒（滨州）有限公司,,華潤雪花啤酒（濱州）有限公司,,,,3.7E+14,中国,滨州市邹平县黄山四路152号,,,王群;王群;Wang Qun,2009/3/26,<CLOB>,2009/3/26,2059/3/25,180000000,人民币,有限责任公司,全资子公司,经营中[营运],,,,
123,4028807b320044f4013200c696c30277,CRSB_0041,华润雪花啤酒（大连）有限公司,,華潤雪花啤酒（大連）有限公司,,,"China Resources Snow Brewery (Dalian) Co., Ltd. ",企独辽大总字第04930,中国,辽宁省大连市甘井子区华北路415号,,,,1995/12/14,<CLOB>,1995/12/14,2035/12/13,21200000,美元,有限责任公司,全资子公司,经营中[营运],,,,2012/6/6
124,8ab4ff98325219210132521a906b00eb,VAN_0020,立润发展有限公司,,立潤發展有限公司,,Lanmax Development Limited,,,香港,,,39/F China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China,,1999/10/4,<CLOB>,,,,,私营股份公司,联营公司,经营中[营运],,10000,,2011/10/20
125,4028807b32faf00c0132fb52bed002f3,,贵阳天虹会计师事务所有限公司,,貴陽天虹會計師事務所有限公司,,,,,,,,,,,<CLOB>,,,,,,,,,,,
126,4028807b320914fc013209a09d4701a2,CRSB_0066,华润雪花啤酒（宁波）有限公司,,華潤雪花啤酒（寧波）有限公司,,,,3.302E+14,中国,浙江省奉化市经济开发区四明东路388号,,,王群;王群;Wang Qun,2008/1/9,<CLOB>,2008/1/9,2058/1/8,26666667,美元,有限责任公司,全资子公司,经营中[营运],,,,
127,4028807b320914fc013209a9537a01e3,,杭州肉制品有限公司,,杭州肉制品有限公司,,,,3.301E+14,中国,上城区秋涛路198号,,,朱杭;朱杭;,2000/3/26,<CLOB>,2000/3/26,2020/3/25,3900000,,有限责任公司,,注销,,,,2012/6/11
128,8ab4ff98325219210132521ab53c011f,OFL,,,,,Ocean Frequent Limited,,,英属处女岛,,,Sea Meadow House; Blackburne Highway; P.O. Box 116; Road Town; Tortola; British Virgin Islands,,1999/7/20,<CLOB>,,,,,私营公司,,辞职服务,,50000,,2003/5/26
129,8ab4ff98325219210132521ac3940134,PERFECTYOU,宇惠有限公司,,宇惠有限公司,,Perfect Youth Company Limited,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1985/1/18,<CLOB>,,,,,私营股份公司,,经营中[营运],,500000,,
130,8ab4ffdd3246d737013246ef79e80005,,华润微电子有限公司,,華潤微電子有限公司,,China Resources Microelectronics Limited,,,中国,,,,,,<CLOB>,,,,,上市公司,,经营中[营运],,,,
131,8ab4ffdd3246d737013246effbd1010b,,喜俊有限公司,,喜俊有限公司,,JOYFUL TALENT LIMITED,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town; Tortola; British Virgin Islands",,2009/9/9,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
132,8ab4ffdd3246d737013246efd98a00bd,,华润预製混凝土有限公司,,華潤預製混凝土有限公司,,China Resources Precast Concrete Limited,Samtung Resources Limited,,英属处女岛,,,"Pasea Estate, Road Town; Tortola; British Virgin Islands",,2005/12/14,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
133,8ab4ffdd3246d737013246efdae300bf,,世田发展有限公司,,世田發展有限公司,,EASTERN WORLD DEVELOPMENT LIMITED,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1996/3/19,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
134,8ab4ffdd3246d737013246f00a92012d,,佳质有限公司,,佳質有限公司,,TRUE QUALITY LIMITED,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town; Tortola; British Virgin Islands",,2009/4/3,<CLOB>,,,,,私营公司,,辞职服务,,50000,,
135,8ab4ffdd3246e3d3013246ec403a001e,,,,,,Central Semiconductor Manufacturing Corporation,,,,,,,,,<CLOB>,,,,,,,,,,,2008/5/20
136,8ab4ffdd3246e3d3013246ec4086001f,,,,,,Chang Leung Hui & Li C.P.A. Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2007/11/14
137,8ab4ffdd3246e3d3013246ec40c90020,,,,,,China Aerospace International Holdings Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2007/12/3
138,8ab4ffdd3246e3d3013246ec41100021,,中国啤酒(香港)有限公司,,中國啤酒(香港)有限公司,,China Beer (H.K.) Company Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2008/12/10
139,8ab4ffdd3246e3d3013246ec41560022,,,,,,China Century Cement International Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2011/3/21
140,8ab4ff98325219210132521a998100f8,LOGIC,励致国际集团有限公司,,勵致國際集團有限公司,,Logic International Holdings Limited,,,香港,,,39/F China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China,,1994/9/11,<CLOB>,,,,,私营股份公司,,辞职服务,,,,2000/11/28
141,8ab4ff98325219210132521a1c940053,CRSB_0005,,,,,China Resources Enterprise Investments Limited,Unichamp Investments Limited,,英属处女岛,,,"P.O. Box 71, Craigmuir Chambers, Road Town, Tortola,; British Virgin Islands",,1994/1/7,<CLOB>,,,,,私营公司,全资子公司,经营中[营运],华润雪花啤酒有限公司 華潤雪花啤酒有限公司 China Resources Snow Breweries Limited,50000,,2012/6/6
142,8ab4ff98325219210132521ac9dc013d,PROFITSUCC,贵就发展有限公司,,貴就發展有限公司,,Profit Success Development Limited,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1987/5/22,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
143,8ab4ff98325219210132521acab1013e,PROSPERSUP,太旺有限公司,,太旺有限公司,,Prosper Supreme Limited,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1996/3/5,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
144,8ab4ff98325219210132521ac0c00130,CRR_0025,太平洋咖啡投资(II)有限公司,,太平洋咖啡投資(II)有限公司,,PCC INVESTMENT (II) LIMITED,PCC INVESTMENT (II) LIMITED,,香港,,,,,2003/12/10,<CLOB>,,,,,私营股份公司,非全资子公司,经营中[营运],,10000,,
145,8ab4ffdd3246d737013246f050b401c7,,百祥贸易有限公司,,百祥貿易有限公司,,Mililuck Trading Limited,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1993/3/2,<CLOB>,,,,,私营股份公司,,经营中[营运],,1000000,,
146,8ab4ff983252192101325219e65b000b,BESTJOY,佳乐国际有限公司,,佳樂國際有限公司,,Bestjoy International Limited,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town, Tortola; British Virgin Islands",,2005/4/26,<CLOB>,,,,,私营公司,,失去客户联系,,50000,,2006/7/31
147,8ab4ffdd3246e3d3013246ec3845000d,,,,,,Arias Fabrega & Fabrega Trust Co. BVI Limtied,,,,,,,,,<CLOB>,,,,,,,,,,,2007/11/26
148,8ab4ffdd3246e3d3013246ec389a000e,,,,,,Asiacorp (Hong Kong) Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2008/2/13
149,8ab4ffdd3246d737013246f0129d013e,,岳阳华润燃气(香港)有限公司,,岳陽華潤燃氣(香港)有限公司,,Yueyang China Resources Gas (Hong Kong) Limited,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,2009/5/27,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
150,4028807b32044095013204fb67dd0308,CRSB_0015,华润雪花啤酒（黑龙江）有限公司,,華潤雪花啤酒（黑龍江）有限公司,,,"CHINA RESOURCES SNOW BREWERIES(HEILONGJIANG)CO.,LTD",2.301E+14,中国,哈尔滨利民经济开发区雪花路99号,,,王群;王群;Wang Qun,2005/11/23,<CLOB>,2005/11/23,2055/11/22,25800000,美元,有限责任公司,全资子公司,经营中[营运],,,,2012/6/6
151,8ab4ff98325219210132521b0d1e0196,WAHTUNG,华通船务代理有限公司,,華通船務代理有限公司,,Wah Tung Shipping Agency Company Limited,,,香港,,,"2/F., Yuen Fat Building; 89 Yen Chow Street West, West Kowloon Reclamation; Hong Kong",,1981/5/8,<CLOB>,,,,,私营股份公司,,辞职服务,,500000,,2001/10/3
152,4028807b3222e0fd013224f8d40b1159,HYJT-2011-09-01-1681,南光贸易有限公司,,,,,,,中国,,,,,,<CLOB>,,,,,,,,,,,
153,4028807b3222e0fd013224faa52a116e,HYJT-2011-09-01-1682,汉源县供销合作社联合社,,,,,,,中国,,,,,,<CLOB>,,,,,,,,,,,
154,4028807b3222e0fd013224fb9a8e1181,HYJT-2011-09-01-1683,扬州富春食品有限公司,,,,,,,中国,,,,,,<CLOB>,,,,,,,,,,,
155,4028807b3222e0fd013224fdf36511ab,HYJT-2011-09-01-1685,许昌市汇港外贸有限公司,,,,,,,中国,,,,,,<CLOB>,,,,,,,,,,,
156,4028807b3222e0fd013224ff8c6b11d9,HYJT-2011-09-01-1686,深圳市投资控股有限公司,,,,,,,中国,,,,,,<CLOB>,,,,,,,,,,,
157,8ab4ffdd3246d737013246efa7f4005f,,,,,,"TOP YIELD DEVELOPMENT CO., LTD.",,,英属处女岛,,,,,2000/1/12,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
158,8ab4ffdd3246d737013246efc6e5009d,,华润营造(控股)有限公司,,華潤營造(控股)有限公司,泉運發展有限公司,China Resources Construction (Holdings) Limited,Pooling Development Company Limited,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1997/5/21,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
159,8ab4ff98325219210132521a5ed800aa,FIRSTROUTE,锐致有限公司,,銳致有限公司,,First Route Limited,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1996/1/9,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
160,8ab4ff98325219210132521abd7b012b,PAC-RESULT,,,,,Pacific Result Enterprises Limited,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town, Tortola; British Virgin Islands",,2001/3/16,<CLOB>,,,,,私营公司,,失去客户联系,,50000,,2001/8/10
161,8ab4fdca31feadf00131fed9741700bb,VAN_0004,浙江华润慈客隆超市有限公司,,浙江華潤慈客隆超市有限公司,,"China Resources Cikelong (Zheijiang) Supermarket Co., Ltd. ",,3.302E+14,中国,浙江省慈溪市浒山街道滸山路78号,,,蔡立斌;蔡立斌;,2005/12/29,<CLOB>,2005/12/29,2035/12/28,124000000,人民币,有限责任公司,全资子公司,经营中[营运],,,,
162,4028807b32eb82ef0132eb9f3f6f0046,,,,,,Jumbo Sources Investment Limited,,,,,,,,,<CLOB>,,,,,,,,,,,
163,4028807b32eb82ef0132eb9f6e1f0048,,,,,,South East Asia Livestock Company Limited,,,,,,,,,<CLOB>,,,,,,,,,,,
164,4028807b32eb82ef0132eba0107d004d,,,,,,Sun Hing Kee Pig Wholesaler Limited,,,,,,,,,<CLOB>,,,,,,,,,,,
165,8ab4ff98325219210132521a50a20097,CRE_0002,,,,,China Resources Enet Licensing Limited,,,毛里求斯,,,"10th Floor, Raffles Tower, 19 Cybercity, Ebene; Mauritius",,2000/6/16,<CLOB>,,,,,私营公司,全资子公司,经营中[营运],,100000,,2001/6/1
166,8ab4fdca31fc18a70131fc26dc2c005b,VAN_0151,重庆华润万家生活超市有限公司,,重慶華潤萬家生活超市有限公司,,,,5.00106E+14,中国,重庆市南岸区江南大道28号,,,肖汉华;肖漢華;,2010/10/9,<CLOB>,2010/10/9,,30000000,,有限责任公司,全资子公司,经营中[营运],,,,
167,8ab4ff98325219210132521a4934008e,LOG_0006,,,,,Delaware Industrial Limited,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town, Tortola; British Virgin Islands",,1999/12/8,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,2011/8/11
168,8ab4fdca31feadf00131ff246c69031a,CRSB_0004,大连华润棒棰岛啤酒有限公司,,大連華潤棒棰島啤酒有限公司,,,"China Resources (Dalian) Bangchuidao Brewery Co., Ltd. ",企独辽大总字第08598号,中国,大连市沙河口区马栏南街31号,,,王群;王群;Wang Qun,2001/3/9,<CLOB>,2001/3/9,2031/3/8,96000000,人民币,有限责任公司,全资子公司,经营中[营运],,,,2012/6/6
